amount,amount_to_avg_ratio,hour,late_night,is_online,distance_from_home_km,txns_last_hour,merchant_category,account_age_days,prior_disputes,is_fraud
34.05,0.574,12,0,0,2.8,2,gas,2417,0,0
14.04,0.351,3,1,0,11.5,1,grocery,903,0,0
118.9,2.505,6,0,0,12.0,2,gas,111,0,0
29.28,0.944,7,0,0,17.1,0,grocery,1374,0,0
51.23,1.272,6,0,0,7.1,0,electronics,1236,0,0
21.55,0.574,1,1,0,10.0,3,dining,2554,0,0
21.36,1.259,20,0,0,2.2,0,grocery,2694,1,0
37.5,1.228,2,1,1,64.7,0,dining,3371,0,0
48.44,0.586,18,0,1,23.6,1,gambling,3583,1,0
65.14,2.419,17,0,1,42.3,0,dining,1935,0,0
36.49,1.04,10,0,1,85.5,1,electronics,3138,0,0
48.57,0.856,15,0,0,2.4,0,gambling,2563,0,0
6.55,0.174,9,0,0,4.4,1,dining,3025,0,0
25.61,1.097,12,0,0,29.1,0,online_retail,1603,0,0
29.66,0.962,17,0,1,9.6,0,dining,3530,1,0
10.86,0.323,11,0,1,43.6,0,grocery,3442,0,0
67.82,3.186,23,1,0,0.7,0,grocery,1929,0,0
16.2,0.534,20,0,0,9.6,1,grocery,3471,0,0
5.37,0.141,1,1,0,0.2,1,gas,2302,0,0
50.47,2.183,21,0,0,16.8,1,grocery,2705,0,0
21.89,0.72,3,1,1,74.1,0,cash_advance,2306,0,0
8.94,0.151,5,1,0,5.7,1,grocery,837,0,0
25.03,0.919,8,0,0,7.6,1,dining,1327,0,0
64.33,1.128,19,0,1,37.7,1,dining,3223,0,0
21.68,0.949,12,0,0,1.7,0,gas,2418,0,0
69.14,1.807,18,0,0,9.6,0,grocery,1296,0,0
32.97,2.217,1,1,0,10.0,1,cash_advance,3121,0,0
14.37,0.966,17,0,0,21.8,1,grocery,2889,1,0
7.63,0.222,1,1,0,12.6,2,cash_advance,2153,0,0
36.98,2.008,5,1,0,10.1,1,electronics,2575,0,0
242.77,11.265,5,1,0,2.6,2,gas,1499,0,1
13.66,0.517,20,0,0,2.5,0,gambling,1517,0,0
36.91,2.665,9,0,0,6.2,2,grocery,320,0,0
72.83,1.721,18,0,1,32.0,0,dining,3241,0,0
28.69,0.806,17,0,1,36.4,2,gas,988,0,0
31.85,1.288,16,0,0,3.6,1,dining,3338,0,0
6.33,0.142,14,0,1,83.3,0,dining,327,0,0
7.24,0.23,20,0,1,78.8,0,travel,2713,0,0
41.86,0.895,0,1,0,13.9,0,grocery,185,0,0
41.23,3.211,15,0,1,154.4,1,travel,598,0,0
30.08,1.425,1,1,0,23.3,1,travel,481,0,0
190.8,4.448,15,0,0,21.2,0,dining,187,0,0
15.32,0.302,10,0,0,20.7,0,gas,2946,0,0
87.74,3.248,23,1,0,21.6,1,travel,1280,0,0
72.38,1.812,20,0,1,43.7,0,gambling,3028,0,0
11.94,1.168,1,1,0,22.9,1,travel,1718,0,0
20.09,0.533,21,0,0,14.5,1,grocery,2981,0,0
12.1,0.239,4,1,1,13.3,5,online_retail,1589,0,0
13.33,0.309,8,0,0,14.5,0,gas,3538,0,0
12.46,0.313,12,0,1,87.3,3,electronics,2540,1,0
38.15,1.677,21,0,0,9.5,0,dining,688,0,0
62.96,2.322,8,0,1,22.3,1,grocery,2807,0,0
19.81,0.434,22,0,0,23.2,1,gambling,1232,0,0
94.87,4.637,7,0,1,87.8,1,dining,1627,0,0
203.19,6.18,9,0,0,13.3,1,online_retail,1289,0,1
23.11,0.595,22,0,0,2.1,1,dining,3168,0,0
42.72,1.203,17,0,0,12.6,1,grocery,304,1,0
10.82,0.289,16,0,0,0.5,0,grocery,808,1,0
3.85,0.095,8,0,0,3.5,0,online_retail,1154,0,0
7.63,0.159,0,1,1,109.0,1,online_retail,2846,0,0
44.72,1.573,3,1,0,1.3,0,cash_advance,2991,0,0
17.22,0.424,7,0,0,7.1,4,grocery,630,0,1
19.27,1.083,13,0,0,27.7,1,cash_advance,1969,0,0
41.17,1.454,20,0,1,51.8,7,grocery,3409,0,0
27.56,1.597,2,1,0,25.0,0,grocery,892,0,0
22.76,0.695,1,1,0,14.1,5,dining,1783,1,0
31.19,1.563,15,0,0,19.7,0,travel,1828,0,0
15.75,0.511,5,1,0,2.1,1,online_retail,403,0,0
6.24,0.161,19,0,1,30.6,2,dining,668,0,0
6.79,0.163,13,0,1,15.1,1,grocery,3089,0,0
2.13,0.137,21,0,0,11.0,0,electronics,2034,0,0
22.53,0.992,10,0,1,102.2,0,grocery,3123,0,0
8.34,0.366,10,0,0,5.5,0,gas,2897,0,0
146.02,3.525,18,0,0,12.6,1,travel,2455,0,0
73.33,6.021,2,1,0,19.0,1,dining,2784,0,0
13.65,0.239,5,1,0,0.3,1,online_retail,1452,0,0
8.2,0.369,21,0,1,43.9,0,gas,2389,0,0
4.62,0.183,3,1,0,19.3,0,grocery,25,0,0
39.19,0.841,20,0,0,7.1,7,gas,2019,0,0
10.14,0.283,16,0,1,99.5,1,cash_advance,3181,0,0
50.17,1.865,23,1,1,36.7,0,dining,3324,0,0
25.51,1.377,6,0,1,69.9,0,gas,3504,0,0
51.03,1.246,14,0,0,2.8,1,grocery,2931,0,0
32.13,0.86,1,1,1,45.2,1,grocery,2405,0,0
11.73,0.417,16,0,0,0.4,0,grocery,3535,0,0
44.2,1.006,1,1,1,56.4,1,grocery,2160,0,0
33.89,0.669,8,0,1,54.0,1,dining,453,0,0
3.66,0.105,7,0,0,14.5,9,grocery,2921,0,0
10.51,0.24,4,1,0,2.0,0,gas,1791,0,0
7.53,0.545,13,0,0,32.4,0,grocery,3417,0,0
384.21,13.073,7,0,0,12.5,1,cash_advance,2285,0,1
23.2,0.765,2,1,0,4.4,0,electronics,2307,0,0
19.08,0.269,17,0,0,16.3,2,gas,1861,0,0
5.73,0.14,4,1,0,25.1,1,grocery,304,0,0
5.09,0.166,7,0,0,8.5,0,gambling,334,0,0
66.12,1.566,7,0,1,24.9,1,gas,3060,0,0
10.08,0.333,16,0,0,16.3,2,gas,2461,1,0
5.41,0.181,17,0,1,76.0,2,grocery,1843,0,0
120.44,5.069,12,0,0,6.2,2,travel,2744,1,0
9.47,0.11,1,1,0,8.2,0,online_retail,3581,0,0
36.6,1.32,10,0,1,116.4,0,gambling,3018,0,0
35.86,0.722,16,0,1,66.4,0,gas,670,1,0
19.84,0.512,23,1,1,120.8,0,grocery,2661,0,0
51.79,1.67,23,1,0,15.5,0,dining,2253,0,0
119.94,3.332,3,1,0,25.5,2,grocery,423,2,0
7.72,0.152,5,1,0,5.4,2,gas,1207,1,0
594.1,21.486,11,0,0,8.6,0,grocery,636,0,1
6.48,0.134,6,0,1,35.7,0,cash_advance,707,0,0
34.75,0.713,3,1,0,13.3,0,grocery,2966,0,0
40.23,1.077,5,1,1,109.0,0,cash_advance,2770,1,0
34.35,0.786,22,0,1,107.2,0,gambling,2225,0,0
16.1,0.407,16,0,1,20.2,0,dining,118,0,0
92.04,3.96,11,0,0,15.0,1,gas,3467,0,0
55.29,1.769,13,0,0,10.4,0,online_retail,3416,1,0
40.61,1.013,7,0,0,13.3,0,online_retail,3113,0,0
5.59,0.335,13,0,0,8.2,0,dining,3533,0,0
50.47,2.001,4,1,0,8.0,1,grocery,1072,0,0
13.97,0.315,1,1,0,14.3,1,grocery,78,0,0
13.48,0.245,14,0,1,39.0,0,gas,2261,0,0
41.04,1.422,13,0,1,42.5,1,gas,2176,0,0
28.99,1.662,9,0,0,0.9,0,grocery,1600,0,0
19.64,0.418,10,0,0,7.7,0,cash_advance,3199,0,0
99.45,3.227,3,1,0,10.3,1,dining,1495,0,0
4.9,0.224,20,0,1,33.2,1,grocery,648,0,0
4.54,0.09,0,1,0,6.5,0,gas,121,0,0
21.2,0.524,11,0,0,2.4,0,dining,3466,0,0
31.32,0.637,9,0,1,85.6,0,electronics,1230,0,0
13.07,0.224,18,0,0,19.7,0,online_retail,2654,1,0
30.41,1.405,13,0,0,14.4,1,grocery,2097,1,0
16.87,0.359,4,1,1,48.3,0,grocery,1408,0,0
60.8,2.124,12,0,0,4.2,0,travel,299,0,0
16.7,0.578,14,0,1,107.3,0,gas,2392,0,0
10.8,0.192,21,0,0,17.0,1,grocery,2833,0,0
21.04,0.902,12,0,1,63.8,1,gas,3146,0,0
17.53,0.326,21,0,1,57.8,2,dining,320,0,0
26.43,0.419,8,0,0,2.5,1,gas,135,0,0
39.43,0.827,22,0,0,7.7,1,online_retail,3190,0,0
95.96,2.749,22,0,1,6.4,0,gas,2696,0,0
35.03,1.355,19,0,0,7.5,0,electronics,2154,0,0
11.01,0.203,20,0,1,70.5,0,gas,3089,0,0
27.37,1.067,11,0,0,4.2,1,electronics,1056,0,0
15.37,0.25,22,0,1,102.0,1,gas,25,0,0
30.54,0.957,12,0,0,1.3,0,dining,703,0,0
162.35,4.334,14,0,1,37.0,0,dining,3555,0,0
25.35,1.26,9,0,0,4.9,0,online_retail,1542,0,0
20.73,0.507,13,0,0,4.8,2,online_retail,3248,0,0
21.93,1.02,9,0,1,94.9,1,cash_advance,2996,0,0
8.13,0.239,13,0,0,15.3,1,gas,1969,0,0
16.36,0.318,0,1,0,5.0,1,dining,2034,0,0
4.12,0.112,1,1,0,3.9,0,online_retail,933,0,0
19.27,0.581,19,0,1,36.9,0,online_retail,2379,0,0
77.88,2.076,20,0,0,3.7,0,gas,390,0,0
28.94,0.617,5,1,0,22.6,1,grocery,1229,1,0
16.82,0.601,0,1,0,11.9,1,gambling,1825,0,0
36.04,0.781,0,1,0,0.8,1,grocery,3010,0,0
10.44,0.183,18,0,0,10.8,2,dining,2986,1,0
169.59,7.65,11,0,0,16.0,8,grocery,1449,0,1
56.08,1.292,6,0,1,46.6,0,dining,1645,1,0
12.68,0.513,17,0,0,12.4,0,online_retail,1037,0,0
10.28,0.315,12,0,0,21.0,0,dining,1967,0,0
25.55,0.656,10,0,1,41.9,0,gambling,777,0,0
120.02,5.285,2,1,0,4.9,2,electronics,319,0,1
40.86,1.651,8,0,1,34.9,0,grocery,1278,0,0
10.8,0.249,18,0,0,3.7,1,travel,1881,1,0
28.2,1.663,15,0,1,119.2,3,online_retail,1632,1,0
73.31,1.516,11,0,1,89.7,2,online_retail,1387,1,0
21.02,1.314,3,1,1,32.4,0,travel,1979,0,0
22.5,0.454,15,0,1,121.3,1,dining,2117,0,0
16.99,0.274,0,1,1,64.8,3,dining,2639,0,0
25.46,1.213,23,1,0,4.2,1,electronics,1075,0,0
92.47,4.476,14,0,0,3.6,0,online_retail,597,0,0
35.02,1.46,17,0,0,8.1,0,dining,2410,0,0
100.48,4.65,12,0,0,19.4,1,gas,1491,0,0
52.54,2.269,8,0,1,52.4,0,grocery,846,0,0
22.17,0.361,20,0,0,12.5,0,online_retail,1594,0,0
14.58,0.391,0,1,0,30.3,1,grocery,467,0,0
67.61,2.637,9,0,0,6.9,1,electronics,2198,0,0
68.41,1.807,17,0,0,8.3,0,online_retail,1423,0,0
24.49,0.579,18,0,0,5.9,2,gas,992,0,0
3.06,0.098,5,1,1,74.5,0,online_retail,1236,0,0
16.23,0.519,0,1,1,104.0,0,travel,604,0,0
17.07,0.649,23,1,0,16.3,0,dining,2470,0,0
29.84,1.63,0,1,0,13.8,0,dining,2954,0,0
6.77,0.245,19,0,1,19.9,1,grocery,1496,0,0
24.21,0.614,14,0,1,61.6,0,grocery,2249,1,0
147.1,5.464,0,1,1,62.3,0,travel,3562,0,1
30.43,1.077,5,1,0,20.7,0,grocery,754,2,0
33.86,0.766,4,1,0,16.8,0,gas,1540,0,0
137.51,8.07,1,1,1,89.8,1,gas,3565,0,1
30.65,1.226,14,0,0,5.0,0,dining,3441,0,0
44.8,1.079,3,1,0,17.4,1,grocery,2447,0,0
12.23,0.671,8,0,0,6.7,1,travel,1202,0,0
25.13,0.548,8,0,0,0.4,1,cash_advance,2406,0,0
7.22,0.152,0,1,0,12.2,0,dining,253,1,0
19.09,0.585,8,0,1,7.8,0,online_retail,1540,0,0
20.26,1.52,14,0,0,15.5,1,gas,2251,0,0
8.21,0.311,13,0,0,31.1,0,grocery,131,0,0
7.46,0.226,13,0,1,102.0,1,dining,419,0,0
9.51,0.416,21,0,1,26.3,1,grocery,694,0,0
20.22,0.67,4,1,0,15.2,0,gas,795,1,0
3.4,0.145,8,0,0,20.2,3,online_retail,938,0,0
185.58,4.643,16,0,0,9.4,0,cash_advance,2082,0,0
9.33,0.551,4,1,1,101.8,0,grocery,2351,0,0
24.34,0.574,7,0,0,20.1,0,online_retail,373,0,0
9.4,0.637,13,0,0,21.9,0,travel,1983,0,0
31.73,0.676,17,0,1,69.5,1,gas,1694,0,0
21.77,1.24,0,1,0,3.1,2,travel,1718,0,0
72.55,3.629,9,0,0,20.1,1,grocery,2135,0,0
37.55,1.089,9,0,1,14.4,0,online_retail,2293,0,0
36.83,1.008,7,0,1,53.2,0,grocery,2184,1,0
16.43,0.75,7,0,1,19.3,1,gambling,615,0,0
13.84,0.376,20,0,0,2.7,1,online_retail,3085,0,0
121.56,2.796,9,0,0,2.6,1,travel,2373,1,0
35.32,1.31,14,0,0,6.0,2,grocery,2081,0,0
39.1,1.297,1,1,1,34.8,1,gas,2709,0,0
7.56,0.243,18,0,1,12.6,1,grocery,1599,0,0
19.76,0.824,13,0,0,16.0,1,dining,1388,0,0
8.99,0.215,8,0,0,22.5,0,gambling,924,0,0
50.48,1.505,14,0,0,8.7,0,online_retail,2664,0,0
16.45,0.457,18,0,1,59.4,2,grocery,2452,0,0
25.27,1.228,17,0,0,11.4,0,grocery,1790,0,0
19.44,0.461,20,0,0,3.9,0,gambling,605,0,0
80.51,1.404,22,0,1,53.9,1,grocery,3454,0,0
10.11,0.246,18,0,1,44.5,1,online_retail,1066,0,0
10.36,0.36,8,0,0,37.9,0,gambling,85,0,0
117.85,6.436,18,0,0,11.9,0,electronics,1184,0,0
56.34,2.184,15,0,1,54.3,0,gambling,296,0,0
57.16,4.906,7,0,0,18.0,0,travel,2426,0,0
35.53,1.131,10,0,0,7.1,0,dining,1581,0,0
30.92,0.781,0,1,1,62.3,1,grocery,1151,0,0
30.5,1.244,5,1,0,22.4,0,gas,3123,0,0
12.04,0.441,3,1,0,19.0,0,dining,1452,0,0
23.47,0.984,21,0,0,19.3,1,online_retail,3269,0,0
6.29,0.254,22,0,1,76.4,0,dining,2789,0,0
36.0,1.558,17,0,1,12.0,0,grocery,2597,0,0
20.42,0.375,6,0,0,15.9,1,gambling,658,1,0
11.96,0.362,22,0,0,0.5,0,gas,3320,0,0
18.09,0.585,5,1,0,18.1,6,cash_advance,2627,0,0
18.16,0.821,19,0,1,24.5,0,online_retail,500,0,0
33.1,0.384,18,0,1,51.7,0,dining,3570,0,0
34.03,1.983,22,0,0,13.7,0,dining,3326,0,0
45.48,1.04,17,0,0,1.8,0,grocery,1493,0,0
12.08,0.859,3,1,1,61.8,0,gambling,2501,0,0
178.05,6.503,0,1,0,1.7,0,grocery,2755,1,1
161.03,7.189,0,1,1,35.2,2,dining,388,0,1
11.66,0.32,23,1,1,73.8,0,grocery,810,0,0
16.82,0.354,4,1,0,11.9,0,dining,1663,0,0
25.68,1.088,20,0,1,20.7,0,electronics,57,1,0
45.32,1.048,9,0,0,1.8,9,grocery,1915,0,0
8.78,0.329,20,0,0,21.8,1,dining,2505,0,0
13.82,0.299,16,0,1,35.6,1,cash_advance,3590,0,0
5.0,0.179,1,1,0,5.3,1,gas,35,0,0
41.92,1.108,10,0,1,19.7,0,online_retail,2320,1,0
15.89,0.873,16,0,0,4.0,3,online_retail,1493,0,0
36.61,2.016,12,0,1,1.8,0,cash_advance,1451,0,0
59.17,3.223,3,1,0,2.6,3,electronics,1306,0,0
16.66,0.428,18,0,0,12.7,2,gambling,2979,0,0
44.13,0.9,16,0,0,8.4,2,gas,2993,0,0
4.76,0.165,1,1,0,5.4,0,cash_advance,2531,0,0
21.15,0.728,4,1,0,3.5,0,electronics,2960,0,0
17.47,0.449,16,0,0,0.9,2,grocery,2908,0,0
20.02,1.05,2,1,1,49.2,0,grocery,336,0,0
94.58,2.158,1,1,0,26.6,1,electronics,509,0,0
28.39,0.706,8,0,0,24.2,1,grocery,1836,0,0
28.88,0.938,5,1,0,1.3,0,grocery,2516,0,0
26.85,0.599,8,0,0,32.1,2,grocery,3097,0,0
64.15,2.02,17,0,0,25.5,1,cash_advance,55,0,0
13.85,0.352,5,1,0,27.9,0,travel,1654,0,0
34.06,0.723,16,0,0,4.8,0,grocery,1249,0,0
51.57,1.113,14,0,0,9.0,0,gas,2418,0,0
46.41,3.39,9,0,1,26.1,1,grocery,3169,0,0
26.12,0.808,2,1,0,17.9,0,gambling,240,0,0
11.3,0.959,7,0,0,17.5,1,online_retail,1764,1,0
32.09,1.39,8,0,0,8.6,0,electronics,3272,0,0
102.93,2.99,19,0,0,5.7,1,electronics,520,0,0
437.72,10.023,0,1,1,6.2,0,grocery,1807,0,1
10.92,0.345,6,0,0,1.7,1,dining,3231,1,0
33.87,1.264,17,0,1,19.6,0,online_retail,1687,2,0
221.75,5.416,0,1,1,65.1,0,gambling,126,0,1
2.08,0.043,13,0,0,6.1,0,grocery,2618,0,0
20.18,0.801,5,1,0,16.3,0,travel,598,1,0
20.11,0.328,11,0,0,2.2,3,electronics,1725,0,0
61.8,4.521,0,1,0,8.9,0,grocery,200,0,0
58.0,1.102,5,1,1,70.6,1,cash_advance,1736,0,0
10.12,0.162,19,0,1,19.5,0,travel,1684,0,0
24.21,0.914,23,1,0,19.3,0,electronics,2066,0,0
16.15,0.604,2,1,1,87.1,2,dining,3266,0,0
20.28,1.029,21,0,0,21.4,1,online_retail,2162,0,0
14.13,0.13,23,1,0,15.8,0,online_retail,412,0,0
48.34,1.544,15,0,0,7.7,0,electronics,609,1,0
40.29,0.844,5,1,0,8.9,0,gas,1213,0,0
15.49,0.454,15,0,1,46.6,2,online_retail,2670,0,0
35.0,1.939,7,0,1,70.9,3,gas,1819,0,0
17.4,0.377,8,0,1,35.6,3,grocery,2335,0,0
69.08,4.732,14,0,0,7.0,2,online_retail,3033,0,0
36.43,1.921,3,1,1,5.9,0,grocery,2913,0,0
4.54,0.462,7,0,1,42.5,0,travel,2555,0,0
19.3,1.413,22,0,1,76.6,2,gambling,2287,0,0
27.16,0.824,9,0,0,1.0,1,travel,2488,0,0
8.62,0.157,15,0,1,28.9,0,online_retail,2752,1,0
15.51,0.617,2,1,0,17.5,1,online_retail,1028,0,0
82.96,3.518,17,0,0,2.3,1,dining,156,0,0
19.34,0.366,9,0,0,15.1,0,gambling,2016,1,0
9.53,0.254,14,0,0,13.2,0,gas,521,0,0
88.51,4.276,0,1,0,2.7,0,grocery,2866,0,0
33.48,1.043,4,1,0,7.5,1,gas,1363,0,0
226.1,7.813,5,1,0,18.8,2,cash_advance,1808,0,1
49.11,1.652,3,1,1,117.3,0,grocery,384,0,0
102.64,1.86,21,0,1,34.9,0,grocery,22,0,0
266.87,9.237,12,0,0,4.0,1,gas,2387,0,1
18.87,0.522,6,0,0,5.6,0,grocery,221,1,0
41.19,1.6,5,1,1,53.9,1,grocery,2975,1,0
14.54,0.61,6,0,0,13.6,10,dining,407,1,0
14.53,0.319,5,1,0,12.4,1,grocery,2187,1,0
57.07,2.095,16,0,1,54.0,1,gas,1967,0,0
6.34,0.449,13,0,0,6.6,0,gambling,2390,0,0
192.22,4.547,21,0,1,15.6,0,dining,1514,0,0
11.29,0.616,19,0,0,18.2,0,electronics,2177,1,0
45.61,1.375,7,0,1,31.6,0,grocery,598,1,0
43.52,1.181,7,0,0,25.7,1,grocery,2446,1,0
15.81,0.634,9,0,1,18.9,0,gas,2210,0,0
10.35,0.182,19,0,1,8.6,0,dining,483,0,0
16.61,0.4,17,0,0,13.8,1,grocery,3148,0,0
12.5,0.999,10,0,0,27.4,0,gas,789,0,0
26.04,1.122,19,0,0,22.8,3,online_retail,2924,0,0
55.35,2.724,14,0,0,15.7,1,grocery,2511,0,0
13.5,0.318,14,0,1,52.6,1,grocery,1869,1,0
11.03,0.374,17,0,1,54.2,0,cash_advance,2975,0,0
9.6,0.176,4,1,1,59.1,0,gambling,3345,0,0
27.94,0.379,15,0,0,1.4,0,grocery,724,0,0
10.35,0.398,4,1,1,8.4,0,gas,1193,0,0
10.56,0.361,2,1,1,71.6,1,gas,614,0,0
10.08,0.161,18,0,0,9.7,2,online_retail,2950,0,0
20.38,0.39,0,1,1,24.1,1,gas,1531,1,0
15.07,0.466,16,0,1,37.8,0,dining,2042,0,0
12.73,0.387,5,1,0,25.6,1,grocery,2335,0,0
11.02,0.124,21,0,0,17.5,0,online_retail,932,0,0
32.68,2.054,0,1,1,43.1,0,dining,1662,0,0
106.45,3.507,18,0,1,11.3,1,online_retail,2424,0,0
38.01,0.731,21,0,0,10.6,0,travel,1958,0,0
103.96,3.783,10,0,0,1.3,0,gas,675,0,0
13.06,0.262,23,1,1,93.0,1,dining,2912,0,0
4.18,0.075,3,1,0,7.7,0,gambling,2936,0,0
242.62,6.942,20,0,0,20.8,0,dining,2990,0,1
27.32,0.853,21,0,1,97.4,0,grocery,2026,0,0
4.99,0.152,5,1,0,6.3,0,dining,594,0,0
10.71,0.493,16,0,1,60.2,0,online_retail,1432,0,0
61.84,2.356,17,0,0,15.2,4,gas,1325,1,0
9.0,0.168,13,0,1,34.0,0,online_retail,2100,0,0
65.11,1.473,0,1,1,70.0,1,grocery,1213,0,0
12.12,0.496,16,0,0,4.9,2,online_retail,1125,0,0
12.32,0.306,2,1,1,23.2,0,electronics,325,0,0
12.56,0.245,9,0,0,11.2,0,grocery,3592,0,0
41.8,1.259,6,0,1,28.5,0,grocery,134,0,0
169.01,7.654,8,0,0,1.7,0,gas,2341,1,0
8.57,0.108,23,1,1,121.7,0,gambling,595,0,0
34.29,1.584,13,0,1,36.4,1,gas,3248,0,0
80.49,2.56,8,0,0,4.7,0,grocery,847,0,0
13.56,0.618,11,0,0,3.6,1,online_retail,3084,0,0
103.48,2.833,17,0,0,0.9,0,grocery,1237,0,0
19.2,0.668,17,0,1,94.9,0,grocery,2237,0,0
24.41,0.908,19,0,1,63.7,0,gas,961,0,0
27.28,1.204,22,0,0,4.7,3,grocery,293,0,0
100.95,1.777,21,0,0,0.9,1,grocery,307,0,0
25.7,0.587,20,0,0,5.4,1,grocery,2576,0,0
97.93,3.631,14,0,0,12.0,0,grocery,2118,0,0
26.17,1.135,9,0,1,14.7,0,gas,1677,0,0
20.34,0.504,9,0,0,3.3,0,grocery,924,0,0
137.79,5.385,8,0,1,28.3,0,grocery,1737,0,0
18.44,0.519,10,0,1,47.0,0,electronics,635,0,0
28.23,0.691,22,0,0,4.3,0,gas,1482,1,0
15.78,0.239,15,0,0,29.6,0,dining,1927,0,0
51.27,3.094,9,0,0,3.8,0,grocery,2153,0,0
13.16,0.659,19,0,0,21.3,3,gas,2574,0,0
68.36,2.257,19,0,1,28.8,0,online_retail,2719,1,0
18.96,0.345,3,1,0,15.9,0,grocery,1642,0,0
27.92,1.73,2,1,0,6.0,0,dining,2750,1,0
15.55,0.897,10,0,0,3.1,1,grocery,3510,0,0
12.92,0.654,10,0,0,19.4,0,dining,1440,0,0
34.01,0.455,1,1,1,74.9,1,grocery,460,0,0
23.78,1.482,12,0,1,90.7,0,online_retail,1517,0,0
36.5,0.875,14,0,1,28.4,0,gas,2442,0,0
98.93,2.788,19,0,1,29.0,1,electronics,962,0,0
8.75,0.295,14,0,0,1.7,2,grocery,1066,0,0
20.01,0.957,21,0,0,11.6,1,grocery,1901,0,0
23.98,0.762,10,0,1,10.6,0,electronics,897,0,0
3.73,0.28,3,1,0,2.1,1,online_retail,3218,0,0
48.47,1.158,17,0,0,1.5,1,online_retail,2873,1,0
13.11,0.255,14,0,1,66.1,2,dining,2222,1,0
37.04,1.597,11,0,1,20.3,0,grocery,2837,0,0
20.64,0.691,15,0,1,70.7,0,dining,919,0,0
94.88,2.666,5,1,0,3.0,0,cash_advance,1726,1,0
19.05,0.419,3,1,0,5.2,0,travel,79,0,0
88.01,1.333,7,0,0,4.1,2,travel,3314,0,0
36.43,1.178,20,0,0,1.1,1,grocery,967,0,0
50.63,1.236,19,0,0,17.3,1,online_retail,3435,1,0
31.56,0.901,13,0,0,11.6,0,dining,1543,0,0
309.0,6.586,6,0,0,4.1,0,grocery,2066,0,0
12.79,0.189,23,1,0,16.0,0,dining,2693,0,0
10.44,0.447,23,1,0,23.0,1,electronics,2525,0,0
6.42,0.184,4,1,0,14.9,6,gas,3294,0,0
92.7,1.766,16,0,1,28.1,0,gas,2729,0,0
4.19,0.137,12,0,0,10.2,1,online_retail,2393,1,0
11.53,0.343,20,0,0,18.9,1,online_retail,2155,0,0
7.42,0.302,7,0,1,20.8,3,grocery,2655,1,0
53.32,2.153,11,0,0,2.9,1,grocery,660,0,0
18.77,0.408,15,0,1,89.2,0,cash_advance,1915,0,0
93.65,2.108,15,0,1,26.3,3,grocery,3597,0,0
117.14,5.339,14,0,1,31.4,3,dining,170,0,0
89.43,2.784,6,0,0,18.6,0,dining,1532,0,0
13.94,0.462,12,0,1,26.5,1,grocery,219,0,0
58.38,1.027,21,0,0,13.7,0,grocery,3524,0,0
64.23,2.399,7,0,1,53.2,0,grocery,2056,0,0
16.97,0.602,5,1,1,32.1,2,grocery,1261,0,0
29.11,0.725,12,0,0,9.3,0,grocery,1003,0,0
13.52,0.736,11,0,0,2.1,1,grocery,2839,0,0
31.77,0.747,8,0,1,35.0,2,electronics,2365,0,0
63.1,2.673,23,1,0,6.1,1,online_retail,454,0,0
13.79,0.273,21,0,0,13.2,0,online_retail,1578,0,0
51.44,1.36,2,1,0,4.2,2,cash_advance,1640,0,0
108.34,3.889,11,0,1,107.9,0,online_retail,3572,0,0
98.34,2.465,15,0,1,29.6,0,grocery,2171,0,0
6.95,0.244,11,0,0,15.1,0,grocery,1785,0,0
7.29,0.208,23,1,0,4.2,1,gambling,724,0,0
17.54,0.609,6,0,0,18.3,2,gas,609,1,0
16.25,0.236,22,0,0,13.6,1,electronics,2408,1,0
13.01,0.587,6,0,0,13.2,0,gas,466,0,0
15.78,0.485,21,0,1,29.9,3,grocery,2904,0,0
122.44,3.644,22,0,1,73.4,1,cash_advance,2774,1,0
43.39,1.767,6,0,0,9.8,2,grocery,1256,0,0
16.51,0.235,7,0,0,2.1,6,online_retail,3003,0,0
14.95,0.139,2,1,0,12.9,0,gas,2299,1,0
40.77,0.805,20,0,0,1.6,2,electronics,1111,0,0
18.79,0.747,3,1,0,9.7,0,dining,781,0,0
19.57,0.446,14,0,0,5.7,8,electronics,1832,0,0
123.36,5.066,7,0,0,1.2,1,gas,1644,0,0
6.14,0.199,23,1,1,84.4,0,online_retail,1398,0,0
46.16,0.536,15,0,1,36.5,0,gas,1246,0,0
21.09,0.332,3,1,0,10.6,0,dining,2162,0,0
14.29,0.295,18,0,0,20.5,0,grocery,3339,0,0
2.59,0.062,22,0,0,4.5,1,online_retail,162,0,0
15.15,0.489,13,0,0,13.4,1,gas,2987,0,0
48.55,1.101,18,0,1,48.9,2,gas,2633,0,0
34.71,1.714,17,0,1,25.2,0,dining,2085,1,0
6.95,0.16,13,0,0,7.5,0,grocery,2070,0,0
19.48,0.448,19,0,0,1.8,0,grocery,1650,0,0
30.48,1.275,17,0,0,3.7,1,electronics,1714,0,0
22.81,0.7,4,1,0,2.9,9,grocery,1809,0,0
14.19,0.317,17,0,1,31.8,1,grocery,1956,1,0
26.96,0.908,13,0,0,3.0,0,gas,2634,0,0
12.14,0.913,10,0,0,1.1,0,electronics,408,0,0
10.93,0.269,14,0,0,5.8,0,grocery,3361,0,0
73.77,3.257,15,0,0,6.5,0,dining,319,0,0
6.27,0.183,2,1,0,24.0,1,grocery,2542,0,0
