amount,amount_to_avg_ratio,hour,late_night,is_online,distance_from_home_km,txns_last_hour,merchant_category,account_age_days,prior_disputes,is_fraud
55.0,1.462,16,0,0,8.2,1,online_retail,2867,0,0
67.26,3.931,5,1,0,20.3,0,gas,1714,0,1
266.13,13.704,19,0,1,59.9,0,grocery,1773,0,1
20.63,0.86,1,1,0,3.2,1,online_retail,2856,0,0
9.0,0.257,17,0,0,7.1,0,dining,3098,1,0
35.4,0.824,13,0,0,7.4,1,gas,1340,0,0
70.47,1.527,2,1,0,8.4,8,electronics,1605,0,1
26.52,1.156,15,0,1,33.7,2,electronics,1588,1,0
10.45,0.405,8,0,0,2.3,0,gambling,3539,0,0
11.3,0.382,14,0,1,27.1,0,grocery,1559,1,0
78.63,2.234,17,0,1,53.1,1,grocery,1248,0,0
16.48,0.407,9,0,1,63.6,0,grocery,1337,0,0
24.86,0.851,19,0,0,0.1,0,grocery,3579,0,0
18.42,0.902,8,0,0,13.9,1,grocery,545,0,0
9.51,0.171,18,0,1,28.2,0,grocery,1213,0,0
32.02,0.506,18,0,0,24.5,1,grocery,176,0,0
8.11,0.508,9,0,1,53.2,1,online_retail,2297,0,0
29.68,0.422,6,0,1,12.6,0,cash_advance,1699,0,0
154.39,3.26,13,0,0,15.8,0,dining,1986,0,0
59.91,2.004,10,0,0,10.3,1,travel,3236,0,0
27.61,0.915,4,1,0,21.0,1,online_retail,534,0,0
58.25,2.268,8,0,0,5.4,1,electronics,323,0,0
15.44,0.277,7,0,1,7.6,0,grocery,64,1,0
19.93,0.392,23,1,0,6.6,0,travel,1281,0,0
92.33,1.636,8,0,0,6.8,1,travel,2155,0,0
59.09,2.148,13,0,0,25.5,2,grocery,3449,0,0
241.03,10.01,14,0,1,34.5,2,grocery,1142,0,1
3.9,0.143,15,0,1,46.6,0,grocery,3051,0,0
171.71,4.739,21,0,1,98.9,0,online_retail,3290,2,1
28.71,0.801,6,0,1,43.3,0,grocery,347,1,0
67.99,3.703,4,1,0,13.4,0,gas,840,0,0
17.76,0.704,19,0,1,47.1,3,cash_advance,2779,0,0
5.62,0.096,18,0,1,37.1,0,grocery,111,0,0
98.37,2.407,9,0,0,2.7,1,grocery,3423,1,0
23.81,0.703,13,0,0,34.3,4,online_retail,2297,0,0
24.2,1.169,0,1,1,150.4,1,gambling,1316,0,0
273.15,11.663,3,1,1,25.8,2,grocery,2792,0,1
20.23,0.74,20,0,0,11.5,5,travel,301,0,0
62.98,1.226,13,0,0,16.2,1,dining,265,0,0
91.85,2.234,3,1,0,17.3,2,cash_advance,306,0,0
11.55,0.507,20,0,0,21.8,0,gambling,2047,0,0
44.13,1.031,23,1,1,53.8,0,gambling,3271,0,0
43.68,1.205,10,0,0,9.0,0,travel,3152,0,0
8.35,0.515,5,1,1,42.2,0,gas,521,1,0
16.48,0.692,14,0,1,14.6,1,online_retail,3295,0,0
71.95,2.319,22,0,0,4.4,0,online_retail,1859,0,0
9.35,0.14,5,1,0,33.3,0,cash_advance,3482,0,0
67.14,0.759,0,1,1,41.1,2,dining,2289,0,0
132.06,4.745,14,0,1,20.4,1,electronics,1500,0,0
9.58,0.156,13,0,1,15.1,1,online_retail,292,1,0
232.71,16.296,0,1,1,46.1,0,online_retail,602,0,1
14.19,0.961,23,1,1,36.4,0,gas,2711,0,0
104.09,3.095,16,0,0,7.9,1,travel,3338,0,0
22.94,0.457,0,1,1,60.7,1,gambling,272,0,1
102.99,3.089,2,1,1,52.1,0,travel,1593,1,0
117.59,4.514,16,0,0,12.6,2,electronics,427,0,0
84.19,2.33,1,1,0,3.2,1,grocery,2469,0,0
158.29,3.962,9,0,1,45.9,0,grocery,986,0,0
23.91,0.696,22,0,0,9.9,3,online_retail,961,1,0
84.92,2.089,7,0,0,10.5,0,dining,1459,0,0
75.03,2.88,4,1,0,5.3,0,gambling,62,0,0
18.94,0.328,20,0,1,41.3,0,travel,2756,1,0
332.15,5.426,7,0,1,30.0,0,grocery,2146,0,0
54.13,1.389,7,0,1,10.2,0,cash_advance,790,0,0
33.46,0.966,13,0,1,76.7,1,grocery,2003,0,0
31.88,1.003,6,0,1,102.2,2,grocery,2201,0,0
129.45,8.619,20,0,1,44.2,0,grocery,338,0,1
185.95,5.935,7,0,0,1.0,1,electronics,1870,0,0
303.3,10.394,6,0,0,21.4,0,gas,1378,1,1
21.21,0.877,23,1,0,11.5,1,online_retail,580,0,0
57.34,1.49,0,1,1,67.1,0,dining,3568,0,0
88.8,2.76,8,0,1,13.5,1,gas,1338,1,0
37.07,0.679,17,0,1,141.2,0,grocery,194,0,0
39.18,0.906,10,0,0,7.8,2,online_retail,350,0,0
23.71,0.928,11,0,1,60.6,0,gas,3090,0,0
31.09,0.233,16,0,0,7.1,0,travel,3095,0,0
35.2,1.576,9,0,1,66.8,2,travel,220,0,0
50.15,1.686,17,0,1,139.8,2,grocery,298,0,0
84.32,2.772,1,1,0,4.7,2,online_retail,208,0,0
113.99,4.672,8,0,0,6.8,0,electronics,2602,1,0
13.24,0.29,14,0,0,25.3,1,grocery,227,0,0
49.25,0.503,18,0,1,18.4,3,online_retail,114,0,0
19.39,0.948,3,1,1,45.5,1,electronics,1024,0,1
43.08,2.847,0,1,0,14.4,2,electronics,3403,0,0
25.13,0.915,13,0,1,17.9,0,grocery,2210,0,0
77.48,1.721,5,1,1,62.0,0,electronics,490,0,0
7.85,0.227,6,0,0,4.7,0,online_retail,1806,0,0
29.49,1.208,3,1,0,18.3,1,online_retail,660,1,0
8.1,0.656,16,0,0,29.3,1,travel,3368,1,0
114.69,4.58,5,1,1,19.6,0,dining,1888,0,0
46.59,1.065,19,0,0,30.1,1,dining,2841,0,0
8.66,0.324,8,0,0,4.2,0,cash_advance,1397,0,0
150.72,4.393,6,0,0,11.7,1,dining,2961,0,0
14.09,0.478,2,1,0,37.1,0,cash_advance,1278,0,0
35.11,1.611,2,1,0,24.2,0,dining,1927,2,0
51.18,1.311,21,0,1,25.1,0,gas,3309,0,0
48.3,1.662,4,1,1,19.0,1,online_retail,2575,0,0
9.57,0.21,21,0,0,15.9,0,travel,53,0,0
7.78,0.388,7,0,1,42.5,0,travel,2058,0,0
5.8,0.156,4,1,1,125.0,0,dining,1735,2,0
13.04,0.306,19,0,0,14.5,1,gas,2656,0,0
6.97,0.156,5,1,1,76.7,0,dining,3093,0,0
120.14,4.76,21,0,0,1.0,0,dining,3150,0,0
705.01,22.142,10,0,1,2.9,1,electronics,3453,0,1
50.9,1.785,4,1,0,20.0,0,online_retail,1946,0,0
22.03,0.761,13,0,0,4.8,0,grocery,1543,0,0
24.1,1.479,22,0,0,22.8,1,dining,3357,0,0
30.76,0.9,16,0,1,20.5,0,grocery,2160,0,0
30.39,0.776,13,0,1,28.5,2,gambling,2700,0,0
6.63,0.263,16,0,1,70.4,0,gas,2903,0,0
98.32,3.363,12,0,1,51.3,0,dining,1575,0,0
40.55,0.946,8,0,0,5.9,1,dining,2037,0,0
22.5,0.258,15,0,1,27.5,0,grocery,1683,1,0
15.1,0.559,7,0,1,44.7,0,grocery,3427,0,0
28.58,0.612,14,0,0,2.0,2,travel,3534,0,0
30.64,0.436,7,0,0,5.2,0,online_retail,2242,0,0
21.89,0.668,5,1,1,24.5,2,online_retail,1921,0,0
14.63,0.23,13,0,0,7.4,0,cash_advance,1108,0,0
40.04,1.34,19,0,1,91.4,1,grocery,183,1,0
27.14,0.681,8,0,0,8.6,0,gambling,839,0,0
37.32,1.602,12,0,0,8.9,1,grocery,1815,0,0
14.08,0.515,6,0,1,56.8,0,dining,122,0,0
19.11,0.669,15,0,1,46.2,7,dining,1112,0,0
18.27,0.558,16,0,1,53.9,0,gas,1050,0,0
31.31,2.233,20,0,1,60.5,1,grocery,404,0,0
34.85,0.563,4,1,0,23.0,1,dining,1681,0,0
84.34,2.805,0,1,1,40.0,0,dining,395,0,0
46.48,1.655,15,0,1,121.1,1,dining,1644,0,0
24.23,1.216,17,0,1,62.8,0,electronics,1751,0,0
40.0,1.799,19,0,0,25.1,0,online_retail,145,0,0
69.96,2.467,22,0,0,22.9,0,grocery,3571,0,0
32.83,0.853,8,0,0,1.3,0,online_retail,2397,0,0
19.46,0.2,1,1,0,19.0,1,cash_advance,3514,0,0
24.68,1.265,9,0,0,14.9,1,cash_advance,370,0,0
15.56,0.404,7,0,1,57.1,1,dining,1410,0,0
92.88,3.47,11,0,1,17.9,6,grocery,3150,0,0
49.11,1.01,11,0,0,25.7,0,gambling,2412,0,0
25.2,1.021,0,1,0,1.1,0,dining,2614,0,0
50.9,1.656,4,1,0,8.8,0,travel,2423,0,0
17.37,0.968,11,0,0,5.6,0,grocery,3234,0,0
35.66,0.619,15,0,0,15.0,1,online_retail,2278,0,0
21.52,0.552,2,1,0,20.1,0,grocery,2567,0,0
9.99,0.479,11,0,0,4.7,0,grocery,2046,0,0
86.9,2.982,2,1,1,48.8,0,grocery,517,0,0
8.93,0.275,15,0,0,13.0,2,online_retail,3042,1,0
36.61,0.729,1,1,1,84.3,1,electronics,384,0,0
6.73,0.163,13,0,1,135.8,1,online_retail,74,0,1
21.36,0.745,17,0,1,48.5,0,travel,42,0,0
56.95,2.306,23,1,1,43.1,0,grocery,2020,0,0
5.72,0.257,6,0,1,29.0,1,electronics,2890,0,0
26.21,0.568,17,0,1,29.0,0,grocery,3011,0,0
53.56,1.911,19,0,0,32.7,0,gas,3349,0,0
9.6,0.53,0,1,1,31.5,0,travel,1396,0,0
244.9,3.866,16,0,1,114.9,0,grocery,1510,1,0
6.89,0.175,12,0,0,2.2,1,grocery,2849,0,0
51.07,2.272,0,1,1,83.8,0,grocery,1471,0,0
15.45,0.797,9,0,0,15.9,1,online_retail,1701,0,0
10.53,0.212,7,0,0,28.6,1,gas,2103,0,0
67.54,1.48,1,1,0,0.6,0,grocery,272,0,0
63.2,3.323,0,1,0,13.9,0,dining,1101,0,0
74.17,0.989,3,1,0,14.3,0,dining,1641,0,0
10.74,0.349,7,0,0,11.6,1,gambling,1419,0,0
8.86,0.219,2,1,1,63.7,2,electronics,2200,0,0
40.89,0.935,1,1,1,35.3,5,travel,2985,1,0
54.79,1.819,18,0,1,39.5,0,travel,965,0,0
16.62,0.911,17,0,0,25.2,2,gas,2307,0,0
17.17,0.737,4,1,0,11.6,1,electronics,2126,0,0
24.33,1.048,7,0,1,30.3,0,grocery,1572,1,0
31.59,1.209,11,0,0,13.8,1,online_retail,3355,0,0
30.97,1.152,19,0,0,28.9,0,online_retail,1700,1,0
31.96,0.918,14,0,0,20.6,0,gambling,161,0,0
63.51,1.539,8,0,1,93.9,1,cash_advance,2526,0,0
28.49,0.623,15,0,0,16.7,0,online_retail,262,0,0
86.45,2.665,18,0,0,30.7,0,gas,595,0,0
21.77,0.396,11,0,1,26.2,0,grocery,1543,0,0
50.65,1.438,11,0,1,103.2,0,cash_advance,152,0,0
54.26,2.019,18,0,0,2.4,1,electronics,312,0,0
20.43,0.415,23,1,0,5.3,1,gas,767,1,0
7.18,0.25,4,1,1,101.7,0,grocery,196,0,0
20.99,0.53,16,0,1,54.1,1,gas,223,0,0
16.07,0.272,7,0,1,87.5,4,grocery,2837,0,0
355.3,12.101,1,1,1,32.2,1,dining,2598,0,1
142.71,5.711,11,0,1,4.8,2,dining,2839,0,0
14.75,0.666,8,0,0,5.0,0,gambling,2625,0,0
117.9,2.209,5,1,0,11.4,0,travel,3188,0,0
122.84,2.459,3,1,1,31.7,5,gambling,706,1,0
100.07,4.758,13,0,1,47.4,1,gambling,3072,0,0
9.98,0.664,1,1,0,13.5,2,online_retail,1207,0,0
17.24,0.519,21,0,0,14.0,2,cash_advance,1518,1,0
23.85,1.249,19,0,1,108.3,2,gambling,3540,0,0
48.61,2.483,14,0,1,58.2,0,dining,3563,0,0
61.3,2.019,17,0,1,26.0,1,dining,1103,0,0
3.91,0.065,9,0,1,16.2,1,cash_advance,2182,1,0
30.97,0.714,5,1,1,108.0,0,dining,2931,0,0
17.92,0.576,0,1,0,3.2,0,grocery,503,0,0
75.22,4.626,7,0,0,39.8,0,gas,918,0,0
133.16,6.608,9,0,1,21.8,1,grocery,254,1,0
37.16,1.083,17,0,1,59.0,0,dining,837,0,0
82.88,1.319,12,0,1,14.8,1,grocery,2734,1,0
230.05,4.043,6,0,0,5.7,1,gas,3269,0,0
44.28,1.242,5,1,1,23.0,2,travel,2601,0,0
17.89,0.873,17,0,1,28.9,0,dining,3270,0,0
19.05,0.554,2,1,1,73.5,1,gas,3058,0,0
25.2,0.384,12,0,0,10.8,2,travel,1138,0,0
25.74,1.367,9,0,1,46.4,0,grocery,830,0,0
34.85,1.099,14,0,1,39.6,0,online_retail,709,0,0
3.66,0.164,2,1,1,70.1,1,electronics,1500,0,0
178.5,8.894,17,0,0,2.5,0,gambling,2894,0,0
114.39,2.865,1,1,1,44.8,0,gas,1493,0,0
44.67,1.691,8,0,1,135.4,0,grocery,1366,1,0
53.27,1.793,9,0,1,102.5,1,online_retail,983,0,0
77.66,1.385,20,0,1,28.2,1,grocery,1782,0,0
16.49,0.262,16,0,1,39.0,1,online_retail,2121,0,0
99.95,2.409,16,0,1,126.9,0,grocery,942,0,0
17.33,0.545,6,0,1,99.8,1,online_retail,471,1,0
4.52,0.054,14,0,1,27.1,2,gas,2916,0,0
19.27,0.793,1,1,0,14.0,0,dining,163,0,0
36.4,1.751,16,0,0,8.5,0,gas,1444,0,0
31.54,1.284,6,0,0,5.0,0,gambling,1297,1,0
148.04,5.681,18,0,0,17.3,0,travel,491,0,0
72.48,2.121,4,1,1,68.9,1,online_retail,2524,0,0
25.96,1.188,2,1,1,66.5,0,electronics,197,0,0
49.98,2.66,23,1,1,48.9,2,dining,2084,0,0
298.42,9.071,13,0,1,44.6,0,dining,3079,0,1
27.03,1.213,15,0,1,89.4,0,cash_advance,2676,0,0
125.16,2.871,15,0,0,4.4,1,grocery,1275,0,0
53.14,1.319,23,1,0,4.4,0,grocery,2015,0,0
13.15,0.439,20,0,0,21.7,0,gas,1337,0,0
66.5,1.23,10,0,0,7.2,0,dining,269,0,0
142.39,10.945,17,0,1,34.4,0,grocery,3224,1,1
113.48,3.579,13,0,1,29.8,0,dining,643,0,0
22.66,0.924,23,1,1,34.2,2,dining,2331,1,0
17.84,0.373,6,0,1,122.1,1,gambling,206,0,0
76.27,3.685,10,0,1,119.1,2,electronics,2540,0,0
39.87,0.67,17,0,0,0.1,3,gambling,2175,1,0
17.25,0.28,8,0,0,23.0,1,grocery,1570,0,0
40.75,1.627,10,0,1,50.1,0,dining,2416,0,0
14.68,0.43,14,0,1,48.2,1,grocery,1813,0,0
15.32,0.886,8,0,1,57.6,0,dining,859,0,0
7.49,0.079,6,0,1,91.5,0,gambling,542,1,0
19.91,0.748,4,1,1,30.3,8,dining,577,0,0
10.77,0.396,12,0,0,9.9,0,grocery,1833,0,0
2.05,0.051,8,0,1,124.2,1,grocery,2772,0,0
58.47,1.295,4,1,0,18.3,0,gambling,665,0,0
88.77,1.497,9,0,1,39.0,0,grocery,641,0,0
61.21,2.2,0,1,1,44.0,1,grocery,1022,0,0
8.11,0.342,2,1,0,15.3,0,travel,1226,0,0
36.93,0.603,0,1,1,58.2,1,dining,3415,0,0
114.68,6.505,14,0,0,19.0,0,cash_advance,2051,0,0
63.65,2.181,4,1,1,61.0,0,grocery,1581,0,0
23.23,1.037,18,0,1,56.5,1,gas,361,0,0
243.02,13.501,17,0,0,14.5,0,gas,2267,0,1
99.7,1.853,1,1,0,11.8,1,grocery,2554,0,0
24.7,1.128,4,1,1,9.3,0,grocery,790,0,0
45.05,0.901,2,1,1,53.3,0,grocery,3332,0,0
29.67,0.57,13,0,0,4.4,8,online_retail,865,0,0
85.9,1.842,11,0,1,87.5,2,cash_advance,3170,0,0
20.79,0.583,20,0,0,11.1,0,gas,2780,0,0
51.2,1.168,6,0,0,20.2,0,cash_advance,3469,0,0
6.36,0.197,19,0,1,63.1,0,gambling,2048,0,0
14.67,0.248,3,1,1,12.8,0,dining,1326,0,0
25.27,1.108,10,0,0,15.7,0,online_retail,2250,0,0
13.34,0.329,9,0,1,56.4,0,grocery,1558,1,0
57.29,2.797,15,0,1,22.2,0,gambling,2016,0,0
100.2,4.596,10,0,0,10.0,1,cash_advance,2230,0,0
75.61,1.526,4,1,1,70.2,0,electronics,2378,0,0
60.79,1.3,23,1,0,7.5,0,online_retail,1965,0,0
108.57,4.608,18,0,1,49.0,0,grocery,978,1,0
169.51,5.593,2,1,0,13.2,0,gambling,3354,0,0
46.93,0.829,23,1,0,13.0,0,gas,3055,0,0
84.03,2.154,4,1,1,71.1,0,online_retail,3585,0,0
69.28,2.82,12,0,0,0.3,0,grocery,1355,0,0
46.83,1.924,13,0,0,24.2,1,dining,1670,0,0
7.74,0.074,18,0,1,49.4,0,online_retail,520,0,0
43.0,1.999,6,0,1,38.6,0,electronics,2667,0,0
23.83,0.54,21,0,1,16.6,0,electronics,967,0,0
20.43,1.471,6,0,1,54.2,1,grocery,3009,0,0
33.93,1.137,18,0,0,13.4,1,gas,719,0,0
11.29,0.427,11,0,1,7.8,1,gas,635,0,0
6.34,0.356,10,0,1,19.1,0,gas,1646,0,0
28.03,0.455,7,0,1,41.6,0,grocery,1864,0,0
32.14,1.182,4,1,0,12.6,0,online_retail,3489,0,0
336.9,11.985,11,0,1,109.9,1,online_retail,61,0,1
320.76,14.365,3,1,1,126.8,2,grocery,1582,0,1
19.12,0.402,16,0,1,108.4,0,electronics,2167,0,0
249.89,6.254,3,1,0,8.6,0,online_retail,132,0,0
49.99,0.905,12,0,1,18.8,2,grocery,1423,1,0
46.15,1.159,4,1,0,9.8,1,gas,1551,0,0
60.09,1.266,11,0,1,30.4,0,electronics,498,0,0
51.05,1.151,20,0,1,98.5,0,electronics,2686,0,0
9.36,0.178,14,0,0,17.3,1,cash_advance,3308,0,0
24.44,0.431,17,0,1,99.8,0,travel,2615,1,0
2.48,0.049,4,1,1,36.2,0,gas,2712,0,0
28.73,0.426,12,0,1,67.2,0,gambling,1134,0,0
69.9,2.463,23,1,1,138.4,0,gas,1791,0,0
58.69,1.989,10,0,0,13.1,2,grocery,1726,0,0
9.71,0.497,6,0,1,34.8,0,online_retail,1075,0,0
21.29,1.157,6,0,1,23.3,0,dining,2802,0,0
60.71,2.024,23,1,1,66.8,0,gas,1927,0,0
18.2,0.369,1,1,0,6.7,1,electronics,592,0,0
172.37,3.484,1,1,1,28.2,1,dining,1538,0,0
18.56,0.647,16,0,0,18.7,0,grocery,2871,0,0
3.48,0.14,18,0,1,26.4,0,grocery,968,0,0
42.32,0.942,6,0,1,42.3,1,electronics,2396,1,0
18.86,0.804,21,0,1,48.2,1,online_retail,1339,0,0
6.12,0.102,6,0,0,17.1,1,dining,1471,0,0
37.58,0.723,20,0,1,68.3,0,cash_advance,1782,0,0
246.27,6.679,19,0,1,22.3,0,grocery,180,0,0
65.48,3.656,21,0,1,89.9,0,gambling,1443,0,0
143.01,3.943,7,0,1,40.2,4,gas,1468,0,0
131.65,3.492,22,0,1,50.9,0,cash_advance,173,0,0
21.57,0.9,11,0,1,52.6,0,dining,2985,0,0
134.57,5.997,18,0,1,53.8,1,online_retail,870,0,1
45.61,1.2,11,0,1,87.4,0,cash_advance,1344,0,0
51.43,0.899,15,0,1,36.7,2,grocery,2609,0,0
11.0,0.32,18,0,0,23.4,0,dining,344,0,0
61.07,3.47,13,0,0,10.3,1,dining,1202,0,0
19.64,0.408,14,0,0,2.8,1,online_retail,2234,0,0
28.16,0.965,14,0,0,7.4,0,online_retail,3334,0,0
32.11,0.761,18,0,1,129.4,1,dining,2992,0,0
10.13,0.81,12,0,0,18.3,0,dining,3474,0,0
84.49,2.229,9,0,0,5.7,1,electronics,1020,0,0
13.34,0.508,6,0,0,18.2,0,dining,2389,0,0
35.0,0.956,1,1,1,69.9,0,dining,1994,0,0
84.3,4.388,17,0,0,5.2,0,gas,3392,0,0
39.88,1.67,5,1,1,97.5,0,cash_advance,480,0,0
45.89,0.601,3,1,1,34.1,1,dining,2739,0,0
24.51,1.271,10,0,1,30.4,0,cash_advance,2192,0,0
7.79,0.105,11,0,1,121.5,1,grocery,1022,0,0
156.2,5.787,4,1,1,27.3,1,online_retail,149,0,1
28.67,0.96,3,1,1,74.6,1,online_retail,3330,0,0
11.54,0.313,15,0,1,50.2,1,grocery,3485,0,0
4.35,0.1,21,0,0,27.7,1,online_retail,1609,0,0
17.63,0.857,19,0,0,15.4,0,electronics,541,1,0
19.26,0.581,8,0,0,25.7,1,grocery,713,1,0
132.61,8.388,1,1,1,44.5,1,online_retail,1588,0,0
7.09,0.088,13,0,0,3.1,0,grocery,1586,0,0
105.63,1.977,16,0,1,39.0,0,travel,2830,0,0
64.37,1.989,15,0,1,59.0,0,grocery,2250,0,0
94.07,2.187,4,1,0,7.1,0,dining,2458,0,0
20.0,1.02,22,0,0,6.7,0,grocery,2974,0,0
62.31,1.884,0,1,1,30.2,4,electronics,49,0,0
79.13,2.245,20,0,0,11.5,0,dining,1375,0,0
6.0,0.15,4,1,0,13.1,7,grocery,707,0,0
28.82,0.816,16,0,1,37.9,1,grocery,210,0,0
79.04,3.748,4,1,1,10.3,2,cash_advance,1283,0,0
18.18,0.403,12,0,1,49.5,1,online_retail,2586,0,0
2.94,0.114,7,0,1,31.4,1,grocery,1378,1,0
12.67,0.443,22,0,1,17.9,1,dining,926,0,0
77.96,3.986,18,0,0,5.1,2,gas,1791,0,0
103.62,2.942,2,1,1,10.4,0,grocery,370,0,0
50.31,0.768,2,1,1,41.5,1,dining,3322,0,0
4.79,0.316,1,1,0,9.6,0,gas,566,0,0
45.95,1.337,0,1,1,34.8,0,travel,2372,0,0
91.77,3.445,2,1,0,15.7,0,dining,1658,0,0
85.18,2.229,3,1,1,67.0,0,electronics,3053,0,0
13.66,0.466,23,1,1,5.4,1,online_retail,853,1,0
88.89,2.357,17,0,1,90.3,1,electronics,827,1,0
40.39,1.616,0,1,0,4.2,0,grocery,453,0,0
36.56,0.939,21,0,1,8.6,3,online_retail,944,1,0
20.76,0.359,2,1,1,58.6,1,cash_advance,824,0,0
47.0,2.059,20,0,1,62.6,2,dining,1305,0,0
39.23,0.996,19,0,1,82.7,0,grocery,2988,0,0
7.59,0.248,14,0,0,17.8,0,dining,784,0,0
6.47,0.134,18,0,0,14.6,1,travel,1470,1,0
18.55,0.455,19,0,0,17.4,0,grocery,2642,0,0
100.11,2.12,22,0,0,16.0,0,dining,1371,0,0
46.73,3.284,14,0,1,72.8,0,dining,3229,0,0
80.9,1.871,20,0,1,35.1,0,travel,1466,0,0
81.98,2.81,13,0,1,24.6,0,travel,1055,0,0
71.08,1.404,3,1,1,72.3,0,dining,1985,0,0
22.98,1.334,2,1,0,7.7,0,gambling,804,0,0
15.77,0.407,1,1,1,75.1,0,dining,441,1,0
27.69,0.716,16,0,0,0.7,1,gas,3505,0,0
41.04,1.88,17,0,1,29.9,1,grocery,866,0,0
37.11,1.793,9,0,1,20.2,5,grocery,2434,0,0
14.72,0.442,18,0,0,3.5,0,dining,37,0,0
29.14,0.529,3,1,0,4.0,2,grocery,222,0,0
15.33,0.616,3,1,1,24.3,2,grocery,1121,0,0
43.03,1.398,6,0,1,58.3,1,dining,88,0,0
47.14,0.803,7,0,0,33.6,1,electronics,1004,1,0
73.29,2.073,23,1,0,11.0,4,grocery,1843,0,0
28.48,0.583,14,0,1,11.8,1,online_retail,1858,0,0
31.58,0.968,12,0,0,3.7,0,online_retail,1722,1,0
21.69,0.424,22,0,0,18.4,3,online_retail,1359,0,0
36.31,0.685,20,0,0,5.4,1,dining,2621,0,0
28.74,0.758,23,1,1,48.2,1,grocery,2172,1,0
42.55,0.825,7,0,0,25.1,0,grocery,1135,0,0
30.12,1.894,22,0,0,14.8,0,gas,2857,1,0
13.47,0.437,10,0,1,82.4,1,grocery,257,1,0
166.2,8.607,15,0,1,42.0,0,gambling,2654,0,1
24.25,1.295,18,0,0,26.7,0,electronics,716,0,0
50.43,1.272,20,0,0,15.6,0,online_retail,2601,0,0
27.53,1.822,14,0,1,55.5,0,travel,1939,1,1
1.8,0.056,7,0,0,30.6,0,cash_advance,3324,0,0
38.17,0.557,19,0,1,94.1,0,gas,2125,0,0
88.27,2.786,3,1,0,0.1,0,gambling,1242,0,0
16.12,0.302,22,0,1,56.3,0,online_retail,2106,1,0
9.74,0.142,16,0,0,1.1,1,gas,2455,0,0
30.0,1.198,13,0,0,10.1,0,online_retail,2159,1,0
29.42,0.663,14,0,0,11.2,0,gas,1142,0,0
11.37,0.817,22,0,0,13.4,1,grocery,504,0,0
166.33,3.821,16,0,1,35.0,0,online_retail,905,0,1
6.36,0.148,18,0,1,14.1,0,online_retail,2213,0,0
69.48,1.564,8,0,1,23.8,0,grocery,2002,0,0
41.05,2.065,12,0,0,11.4,1,cash_advance,3019,0,0
308.99,9.812,8,0,1,83.6,0,dining,1619,1,1
10.01,0.181,0,1,1,79.5,1,gas,3244,0,0
189.29,6.799,4,1,1,68.5,2,gambling,246,1,1
91.63,3.538,18,0,1,60.9,1,gas,1013,0,0
9.43,0.337,15,0,1,35.9,1,travel,2978,0,0
14.11,0.428,0,1,1,105.8,0,online_retail,2912,0,0
23.11,0.412,18,0,1,75.9,1,dining,2699,0,0
158.74,3.61,2,1,0,32.5,0,grocery,492,1,0
37.01,0.966,20,0,1,35.0,2,cash_advance,2690,0,0
47.65,1.273,7,0,1,75.3,0,travel,3024,0,0
18.18,0.411,6,0,1,32.0,1,grocery,729,0,0
83.74,1.979,23,1,0,6.2,1,grocery,3474,0,0
53.34,1.626,1,1,0,4.7,0,electronics,29,1,0
5.02,0.157,2,1,1,19.7,0,dining,2276,0,0
41.47,0.782,8,0,0,20.8,0,dining,2417,0,0
109.01,4.054,6,0,1,87.4,1,gas,3310,0,0
69.85,2.502,22,0,1,39.3,1,travel,53,0,0
68.63,2.412,19,0,0,15.5,1,online_retail,257,0,0
38.92,1.94,21,0,0,7.0,1,electronics,467,0,0
21.47,0.609,15,0,1,44.3,0,online_retail,703,0,0
23.76,0.414,2,1,0,17.2,1,travel,1952,0,0
71.18,0.962,3,1,1,45.8,2,dining,527,1,0
12.14,0.785,20,0,0,5.6,1,online_retail,3070,0,0
2.46,0.083,6,0,0,8.4,0,online_retail,2634,0,0
35.75,0.516,0,1,1,88.6,1,cash_advance,704,0,0
34.78,0.914,23,1,1,40.6,1,gas,3565,0,0
45.6,1.642,20,0,0,7.0,1,grocery,2887,0,0
55.97,1.629,1,1,0,16.9,0,dining,964,0,0
96.6,1.718,8,0,1,115.8,0,travel,1503,0,0
31.37,1.126,9,0,1,41.7,1,dining,687,0,0
93.18,4.018,21,0,0,17.7,0,gas,3575,0,0
47.88,2.055,22,0,1,71.5,0,electronics,1717,0,0
17.8,0.313,12,0,1,32.8,0,online_retail,2402,1,0
25.17,0.937,20,0,1,79.5,0,gas,2720,0,0
15.46,0.712,21,0,1,61.2,0,gas,2184,0,0
52.07,3.173,14,0,1,105.8,0,gas,1233,1,0
24.31,1.103,21,0,1,46.5,1,dining,2370,1,0
17.85,0.405,11,0,0,9.7,1,electronics,1002,1,0
7.79,0.432,1,1,1,37.2,0,gas,554,0,0
32.6,1.384,11,0,0,23.1,0,dining,1596,1,0
18.28,0.372,16,0,1,38.4,0,online_retail,967,0,0
67.09,2.587,12,0,0,11.2,7,gas,295,0,0
110.34,5.312,7,0,1,20.9,3,online_retail,3157,0,0
36.27,0.65,10,0,1,40.6,1,online_retail,2850,0,0
119.95,3.653,18,0,1,94.6,2,gas,1352,0,0
124.17,4.316,15,0,1,29.0,2,cash_advance,2582,1,0
12.61,0.27,17,0,0,22.6,0,gas,1004,0,0
26.86,0.717,7,0,0,16.0,4,grocery,2915,1,0
